,name,area,house_type,floor,price,url,average_price
1035,丰台 - 青塔蔚园,75.0,2室1厅,2/6,4300,http://m.fang.com/zf/bj/JHAGT_390834971_2d39bd2298c9a03b07abd8a91c434664_165264800.html,57.0
1036,丰台 - 角门东里,75.0,2室1厅,2/6,4600,http://m.fang.com/zf/bj/JHAGT_388287403_7bb1accaf03421e446c007454937b103_165807404.html,61.0
1037,丰台 - 世嘉丽晶,50.0,1室1厅,3/6,3200,http://m.fang.com/zf/bj/JHAGT_389595507_6858ba298bcb80d8080d33a66c827888_164998856.html,64.0
1038,丰台 - 东营里,65.0,2室1厅,4/6,4300,http://m.fang.com/zf/bj/JHAGT_390319749_e4a608877c25c9a3e20ea70f3482a9c3_164408413.html,66.0
1039,西城 - 红莲南里,65.0,2室1厅,18/18,4000,http://m.fang.com/zf/bj/JHAGT_390674003_90facc8aeca49647c1e1b4a8cd10c900_165268436.html,61.0
1040,房山 - 西潞园一里,39.0,1室1厅,3/6,2000,http://m.fang.com/zf/bj/JHAGT_390906273_7181d09441638379fde1fa3ae4e82813_165693532.html,51.0
1041,朝阳 - 安华西里,59.0,2室1厅,10/10,3200,http://m.fang.com/zf/bj/JHAGT_390647522_02cca7ca69261f7e004e0b4551f59b35_165886492.html,54.0
1042,房山 - 首开熙悦山,69.0,2室1厅,19/21,3600,http://m.fang.com/zf/bj/JHAGT_389279328_6c9627e8349bf84b4164ace676563dcb_164403822.html,52.0
1043,海淀 - 建材城西二里,73.0,2室1厅,1/6,4500,http://m.fang.com/zf/bj/JHAGT_387943579_6beaf46b7e2a37f45baff88c8999fe81_164786607.html,61.0
1044,通州 - 北苑145号院,38.0,1室1厅,1/1,2000,http://m.fang.com/zf/bj/JHAGT_390307248_c369c5e0b358411d7c3152ee4736dd8e_165278581.html,52.0
1045,丰台 - 晨欣园,77.0,2室2厅,5/6,5300,http://m.fang.com/zf/bj/JHAGT_389314244_ce85e6a4a680dbcd2049f14a4c8a2a3b_164481579.html,68.0
1046,丰台 - 游泳场北路,70.0,2室1厅,3/6,4200,http://m.fang.com/zf/bj/JHAGT_390682544_90fecf40dabcbe29ebc5d1b54ec8b001_164022431.html,60.0
1047,石景山 - 西山芳苑,60.0,1室1厅,5/8,4000,http://m.fang.com/zf/bj/JHAGT_390927756_560d20c18f5384530dc49e7af75a6f93_165905553.html,66.0
1048,朝阳 - 东泽园,77.0,2室1厅,13/21,4500,http://m.fang.com/zf/bj/JHAGT_390608872_ce841e26dd5befe7d349bc577c6936f8_165693392.html,58.0
1049,朝阳 - 北京城建福润四季A区,78.0,2室1厅,14/21,4800,http://m.fang.com/zf/bj/JHAGT_390887692_714c969fa5334d02978f548bfc9031c6_165843098.html,61.0
1050,门头沟 - 中门寺小区,49.0,1室1厅,1/28,2800,http://m.fang.com/zf/bj/JHAGT_390248149_4fdc188f8b006f7270114226e59a4b9a_164723182.html,57.0
1051,海淀 - 中国房子,72.0,1室1厅,4/9,5000,http://m.fang.com/zf/bj/JHAGT_390187771_63566c8087c87d107e7ac10d4111e51f_163643602.html,69.0
1052,丰台 - 石榴园北里,55.0,1室1厅,2/6,3700,http://m.fang.com/zf/bj/JHAGT_390616410_8d192e771a220b8ded1eb538abb0914d_164689997.html,67.0
1053,丰台 - 正阳小区,75.0,2室1厅,1/6,4200,http://m.fang.com/zf/bj/JHAGT_386994411_b726aae582c62085dd8790a575b6c904_165833560.html,56.0
1054,昌平 - 马连店家园,25.0,3室1厅,6/18,1688,http://m.fang.com/zf/bj/JHAGT_390496503_15cd21ef638305fdbc9e2b8e11121013_165920077.html,67.0
1055,石景山 - 八角南里,73.0,2室1厅,24/24,4600,http://m.fang.com/zf/bj/JHAGT_390738398_f20c79ee17d0bd813c6c1d4f4c26de75_133066740.html,63.0
1056,丰台 - 石榴园南里,73.0,2室1厅,10/10,5000,http://m.fang.com/zf/bj/JHAGT_390016473_506a5a89d7ad256784bbdb1fd7747766_165268477.html,68.0
1057,通州 - 新光大中心公寓,60.0,1室1厅,20/41,3500,http://m.fang.com/zf/bj/JHAGT_390466765_aa7f5b852801c38c6724915e16e74f9d_162575913.html,58.0
1058,大兴 - 鸿坤理想城,67.0,1室1厅,10/22,4200,http://m.fang.com/zf/bj/JHAGT_390888363_e1792903cb4ca37641b227d80e11e41d_162598225.html,62.0
1059,丰台 - 青塔蔚园,65.0,2室1厅,2/6,4300,http://m.fang.com/zf/bj/JHAGT_390808629_a797f065f42918b9a992a4dcd51a9efe_164603335.html,66.0
1060,大兴 - 上海沙龙,56.0,1室1厅,9/9,3700,http://m.fang.com/zf/bj/JHAGT_390754876_8ceea51af963119da683eccb66531862_164258162.html,66.0
1061,通州 - 旗舰凯旋,65.0,1室1厅,6/6,4020,http://m.fang.com/zf/bj/JHAGT_390399396_d839450b22a94d0959e11ec792c05b44_165298930.html,61.0
1062,丰台 - 马家堡西里,50.0,1室1厅,6/6,3300,http://m.fang.com/zf/bj/JHAGT_389729940_5461284049817df83e363ee9abda8797_160160921.html,66.0
1063,东城 - 都市馨园,74.0,1室1厅,-1/6,4100,http://m.fang.com/zf/bj/JHAGT_390543146_22ff0f3921e0a287a32d5fb76b7a1d6a_165056711.html,55.0
1064,房山 - 中国铁建原香小镇,20.0,1室,4/6,1200,http://m.fang.com/zf/bj/JHAGT_385105130_945ceeeb1d3b4be120a3558083625d95_165809445.html,60.0
1065,顺义 - 吉祥花园,76.0,2室2厅,5/11,5000,http://m.fang.com/zf/bj/JHAGT_390322575_2a1bf44cb460c50befdcf98dac2dd80c_163401595.html,65.0
1066,丰台 - 丰益城市花园,65.0,1室1厅,12/12,4000,http://m.fang.com/zf/bj/JHAGT_390086968_066b9461f746fe3e8298295f4f832fc3_164525610.html,61.0
1067,丰台 - 七里庄路,70.0,2室1厅,3/6,4100,http://m.fang.com/zf/bj/JHAGT_390346779_0ac6e52238d70de97357329fe279d6ab_165915722.html,58.0
1068,昌平 - 高教新城盛品园,63.0,2室1厅,10/18,3800,http://m.fang.com/zf/bj/JHAGT_390684893_06730b336cf63b07362d3125e75a4569_164804185.html,60.0
1069,昌平 - 天巢园,66.0,1室1厅,6/22,4500,http://m.fang.com/zf/bj/JHAGT_390264891_cb92ae2ee1f45cf3cb3eb56d67c671ad_165751209.html,68.0
1070,朝阳 - 安华西里,59.0,2室1厅,10/10,3200,http://m.fang.com/zf/bj/JHAGT_390619965_02cca7ca69261f7e004e0b4551f59b35_165928416.html,54.0
1071,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390624632_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
1072,门头沟 - 石泉砖厂,46.0,1室1厅,3/5,2400,http://m.fang.com/zf/bj/JHAGT_388873602_995aa22a9e13942e81c525e9e6916b44_165783726.html,52.0
1073,大兴 - 大雄城市花园一幅画卷,66.0,1室1厅,3/5,4100,http://m.fang.com/zf/bj/JHAGT_390920821_87d11f52d253c6b2454a3b0f6925f795_165871009.html,62.0
1074,通州 - 财富东方,48.0,1室1厅,11/28,3300,http://m.fang.com/zf/bj/JHAGT_389417482_910a6b4d916b36219d230833ed81d62d_164601320.html,68.0
1075,朝阳 - 东方雅苑,64.0,1室1厅,11/18,3300,http://m.fang.com/zf/bj/JHAGT_390916376_5b1fcd57642894a7f025fa026aa6a08c_164644378.html,51.0
1076,朝阳 - 金盏嘉园,56.0,1室1厅,6/11,3600,http://m.fang.com/zf/bj/JHAGT_387484971_15b841b6b8a6ee3dd546fa5db216be25_163871912.html,64.0
1077,朝阳 - 金隅康惠园,72.0,2室1厅,21/22,5000,http://m.fang.com/zf/bj/JHAGT_390905014_c8aaab30d8ad0006b3e0d45eb52a5d86_165928794.html,69.0
1078,朝阳 - 金隅康惠园,58.0,2室1厅,8/9,3500,http://m.fang.com/zf/bj/JHAGT_389298281_181d2d94e36d6f7e6247249367538f6a_165869885.html,60.0
1079,通州 - K2海棠湾,50.0,1室1厅,5/27,3300,http://m.fang.com/zf/bj/JHAGT_390393126_dc5e7b312346b74925500a4e55f31009_165334579.html,66.0
1080,西城 - 常青藤嘉园,63.0,1室1厅,10/16,4300,http://m.fang.com/zf/bj/JHAGT_390672163_5935b9890bb3236d69c48439bda6cfb8_165268436.html,68.0
1081,大兴 - 旧宫新苑北区,65.0,1室1厅,8/15,3500,http://m.fang.com/zf/bj/JHAGT_388613371_2c5248c7700d78a66fcd62dcca268d23_165625868.html,53.0
1082,丰台 - 北大地一里,70.0,2室1厅,3/6,4000,http://m.fang.com/zf/bj/JHAGT_390325132_829a1ac02b66d41d052bd637b584f59c_164408417.html,57.0
1083,石景山 - 建西苑南里,77.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_389368597_5e832831e5302bf5d731edbd57871d28_165728163.html,64.0
1084,顺义 - 后街花园,70.0,1室1厅,5/6,4200,http://m.fang.com/zf/bj/JHAGT_389360603_58f58aedfc27f6ddc7657abaf232dcee_165750897.html,60.0
1085,大兴 - 大雄城市花园春华屋,66.0,1室1厅,3/5,4100,http://m.fang.com/zf/bj/JHAGT_390931888_c2364435790b9ea77f3719ea891f2016_165871009.html,62.0
1086,朝阳 - 青年路小区,60.0,2室1厅,5/6,4000,http://m.fang.com/zf/bj/JHAGT_390641225_d6a9ee84f8a6c12cc4498cfed7f12004_160167957.html,66.0
1087,门头沟 - 石门营新一区,64.0,2室1厅,5/6,3500,http://m.fang.com/zf/bj/JHAGT_390104528_7c769b123b2740edc25d53713aca258e_165155869.html,54.0
1088,门头沟 - 龙山家园,64.0,2室1厅,19/24,3400,http://m.fang.com/zf/bj/JHAGT_390704290_9d8717f6b79f155b1ea035edacc7eb58_165155869.html,53.0
1089,丰台 - 南三环中路小区,21.0,3室1厅,10/18,1300,http://m.fang.com/zf/bj/JHAGT_389788942_fb272df7d8793abb95f21755a2e916f0_165881936.html,61.0
1090,丰台 - 草桥欣园四区,70.0,1室1厅,11/18,3600,http://m.fang.com/zf/bj/JHAGT_389933146_9628ee50c7d7d9f7b278f02b2851bcba_160556737.html,51.0
1091,丰台 - 育芳园,79.0,2室1厅,6/6,5500,http://m.fang.com/zf/bj/JHAGT_390193396_bfe6fa1420f1a944cf4c65918e5039f0_165256940.html,69.0
1092,顺义 - 建新南区,40.0,1室1厅,5/6,2400,http://m.fang.com/zf/bj/JHAGT_387622976_19b10d1e6a1cd80a831ee6d84a0af98f_164012116.html,60.0
1093,朝阳 - 瑞祥里,60.0,1室1厅,5/5,3800,http://m.fang.com/zf/bj/JHAGT_390935396_9b7cb1604190cafba48d3690d94f05fc_164601918.html,63.0
1094,海淀 - 海澜中苑,78.0,2室1厅,4/6,4800,http://m.fang.com/zf/bj/JHAGT_390733592_f8c853d1776bfd95586202649185f344_164606081.html,61.0
1095,东城 - 安外大街3号院,50.0,2室1厅,2/12,3200,http://m.fang.com/zf/bj/JHAGT_390936003_3eea2f00ad79a8a24e011bad8567fe80_164999882.html,64.0
1096,东城 - 幸福家园,57.0,1室1厅,18/20,3600,http://m.fang.com/zf/bj/JHAGT_390087307_88e87fd89d44be2f36abe1c7a6390fe2_165900682.html,63.0
1097,朝阳 - 康家沟小区,50.0,1室1厅,3/6,3000,http://m.fang.com/zf/bj/JHAGT_388823071_d584a8009e98515e8f089bdc2a5533f8_163535876.html,60.0
1098,顺义 - 东亚首航国际公寓,47.0,1室,7/13,3000,http://m.fang.com/zf/bj/JHAGT_390124292_ccce8ea02ec46a3b407278fffbda1943_160365881.html,63.0
1099,海淀 - 温泉凯盛家园,60.0,1室1厅,15/15,3100,http://m.fang.com/zf/bj/JHAGT_387994015_46aa4c3065313dfc3830fbfa4119bf5c_165831221.html,51.0
1100,大兴 - 林肯公园,56.0,1室1厅,16/28,3500,http://m.fang.com/zf/bj/JHAGT_390463426_829006bd437da073a5ba1f9f9914de34_162840501.html,62.0
1101,海淀 - 建材城西一里,60.0,2室1厅,6/6,4000,http://m.fang.com/zf/bj/JHAGT_389776724_c9084f52fd334f47b3063808d4ab16ce_164786607.html,66.0
1102,通州 - 长城国际,53.0,1室1厅,7/22,3100,http://m.fang.com/zf/bj/JHAGT_390314068_8a60a35e0600788266dedb0f96187b43_163489793.html,58.0
1103,朝阳 - 朝来绿色家园来春园,30.0,1室1厅,6/6,2000,http://m.fang.com/zf/bj/JHAGT_390627061_659c485accb55887f99a071e4739934d_164597660.html,66.0
1104,朝阳 - 远洋一方,60.0,1室1厅,9/15,3899,http://m.fang.com/zf/bj/JHAGT_389131818_e748b9a93f26c1b9a9eb3af8db4db28f_163421672.html,64.0
1105,丰台 - 七里庄路,65.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390460741_ceba0dd54e48d0e40866507788c2292a_164408413.html,69.0
1106,丰台 - 青塔蔚园,70.0,2室1厅,2/6,4300,http://m.fang.com/zf/bj/JHAGT_390834155_e690cbb6bcdc14f03f22e81d788a985e_165264800.html,61.0
1107,丰台 - 韩庄子西里,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390884133_36a103a61b9342bbc4a4ba90374bf79a_164694942.html,64.0
1108,朝阳 - 超级蜂巢,50.0,2室1厅,8/9,3200,http://m.fang.com/zf/bj/JHAGT_390261622_baae63dffd2162e95adfd0c103b83ae9_162018705.html,64.0
1109,顺义 - 东亚创展国际,42.0,1室1厅,8/13,2900,http://m.fang.com/zf/bj/JHAGT_390633934_89929fbc7af16c805304f4903536c546_165262087.html,69.0
1110,顺义 - 东亚创展国际,77.0,2室1厅,6/13,5000,http://m.fang.com/zf/bj/JHAGT_390048358_09d95f511a6bb0edac5ed8d62ae7e64c_165262087.html,64.0
1111,顺义 - 金地悦景台,60.0,1室1厅,7/14,3800,http://m.fang.com/zf/bj/JHAGT_390550746_8c764dda50d5d7485ed3d087393f1a52_165262087.html,63.0
1112,朝阳 - 金泽家园,65.0,1室1厅,10/21,3500,http://m.fang.com/zf/bj/JHAGT_390939631_466d390875ddcd62c145deb76fb9021f_165843098.html,53.0
1113,房山 - 首开熙悦山,51.0,2室1厅,10/15,2800,http://m.fang.com/zf/bj/JHAGT_390875375_f3d6d021b8491ac918da6c552bccd741_162830592.html,54.0
1114,房山 - 旭辉E天地公寓,40.0,2室1厅,10/12,2300,http://m.fang.com/zf/bj/JHAGT_390939812_4018c132511f2ba9ce587a304c2503cb_162830592.html,57.0
1115,大兴 - 首邑上城,65.0,1室1厅,15/22,4000,http://m.fang.com/zf/bj/JHAGT_389846774_a3e2bf778361d46a1ea4e545b1712445_165866695.html,61.0
1116,丰台 - 韩庄子二里,70.0,2室1厅,3/6,3900,http://m.fang.com/zf/bj/JHAGT_388642940_d93ccc8ba3ab3d84386d3ee5669f3d0f_165159475.html,55.0
1117,丰台 - 建国街二里,70.0,2室1厅,4/6,4300,http://m.fang.com/zf/bj/JHAGT_390490189_f8de60ba2e3bb63769b2a072f61b3b3e_164408417.html,61.0
1118,丰台 - 前泥洼,75.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390200690_e5672a819c4f6fcaf9b67207d2ee16ee_165915722.html,60.0
1119,大兴 - 中信新城,73.0,2室2厅,10/21,3800,http://m.fang.com/zf/bj/JHAGT_390605531_1e64b6304504fdab602f80d85eb1719c_165159268.html,52.0
1120,丰台 - 政馨园,58.0,1室1厅,12/22,4000,http://m.fang.com/zf/bj/JHAGT_389703992_a352df0ab3d228c356dcc59d81e189a1_164689997.html,68.0
1121,通州 - 方恒东景,55.0,1室1厅,27/28,3200,http://m.fang.com/zf/bj/JHAGT_390884234_42df8ba769204fefdbbeab74f07efc4c_165872962.html,58.0
1122,丰台 - 嘉园二里,62.0,2室1厅,2/6,4200,http://m.fang.com/zf/bj/JHAGT_389338458_610d1c44082760dbeaca862a829c046d_160160921.html,67.0
1123,海淀 - 西山国际城,70.0,1室1厅,4/6,4300,http://m.fang.com/zf/bj/JHAGT_389445358_c03b9557cd8316353decab9967675f26_165138961.html,61.0
1124,大兴 - 旧宫新苑南区,65.0,1室1厅,17/19,3700,http://m.fang.com/zf/bj/JHAGT_384441756_59ed9c43597eec438898c39baff19dc5_165872889.html,56.0
1125,大兴 - 世嘉博苑,60.0,1室1厅,11/15,4000,http://m.fang.com/zf/bj/JHAGT_390888241_7f5ecb7844b9d1d3536ccdd3d590bc4a_162598225.html,66.0
1126,大兴 - 清和园,78.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390764711_4efd25cc25960c571705ce0c2d31896d_165806650.html,57.0
1127,通州 - 瑞都国际,65.0,1室1厅,3/27,4500,http://m.fang.com/zf/bj/JHAGT_390331794_f795f11c918893441e251b5ac4bcf921_165049642.html,69.0
1128,顺义 - 翼之城公寓,72.0,2室1厅,15/16,4500,http://m.fang.com/zf/bj/JHAGT_390942604_5d4e8ae0ced49bcddfa897cca7e1f6fe_165243179.html,62.0
1129,石景山 - 古城现代嘉园,75.0,2室2厅,19/21,4800,http://m.fang.com/zf/bj/JHAGT_390878225_919aed2a8e354c8996032aa9c8710924_163919775.html,64.0
1130,石景山 - 西山枫林,75.0,2室1厅,2/6,5000,http://m.fang.com/zf/bj/JHAGT_387962333_a0e74c55f58116b08963045f50d36a73_165630951.html,66.0
1131,大兴 - 国锐金嵿,73.0,1室1厅,15/34,4500,http://m.fang.com/zf/bj/JHAGT_390253812_4972afe46590fb768f84d2fa3dadb28e_164745111.html,61.0
1132,丰台 - 石榴园南里,65.0,2室1厅,3/6,3900,http://m.fang.com/zf/bj/JHAGT_390943196_c07882dd89355a0468c24dd9c7600a3f_165495911.html,60.0
1133,通州 - 泉蔷佳苑,65.0,1室1厅,9/13,3800,http://m.fang.com/zf/bj/JHAGT_390394176_5b9c3d3e661ce29e015c04b2d3a3b69e_165334579.html,58.0
1134,石景山 - 古城地铁楼,65.0,2室1厅,3/9,4000,http://m.fang.com/zf/bj/JHAGT_390179832_02acd2a7588dbf15b51d0b85724bddf8_163919775.html,61.0
1135,丰台 - 西局玉园,65.0,1室1厅,13/27,4500,http://m.fang.com/zf/bj/JHAGT_390627143_150e6cac25874437c81f26897d18cf6c_164604039.html,69.0
1136,大兴 - 易居国际公寓,64.0,1室1厅,13/17,4000,http://m.fang.com/zf/bj/JHAGT_387358561_e191ee562ed6924b5dc891de02fb8106_160002763.html,62.0
1137,昌平 - 天通苑东二区,30.0,1室1厅,5/6,1600,http://m.fang.com/zf/bj/JHAGT_388734645_55c44bc970ff4f75616e2afb35e822d3_165630783.html,53.0
1138,朝阳 - 苹果派,72.0,1室1厅,15/20,4700,http://m.fang.com/zf/bj/JHAGT_390518549_2f5d4d746ac2a897f2042fb67565ffed_165845031.html,65.0
1139,朝阳 - 世豪花园,71.0,2室1厅,2/2,3800,http://m.fang.com/zf/bj/JHAGT_390736011_467b9bea3407c7227fd60104fe7dc1cb_164545451.html,53.0
1140,海淀 - 新康园,70.0,1室1厅,2/32,4550,http://m.fang.com/zf/bj/JHAGT_389087981_030e9f1c82f4d6e8ec4b18737f9c7262_164786607.html,65.0
1141,通州 - 西上园小区,22.0,3室1厅,6/12,1500,http://m.fang.com/zf/bj/JHAGT_389963378_a79cd232cddcc00788929bbcf340c19c_165032690.html,68.0
1142,通州 - 龙湖蔚澜香醍,28.0,4室1厅,3/12,1800,http://m.fang.com/zf/bj/JHAGT_389963530_3a172d06cae45c9de89826d3cc754127_165032690.html,64.0
1143,海淀 - 尚峰尚水,20.0,3室1厅,6/6,1250,http://m.fang.com/zf/bj/JHAGT_390945413_c49db77ca234cf1e0b36369c44f6e58a_165941231.html,62.0
1144,朝阳 - 鸿博家园,78.0,2室2厅,6/28,4700,http://m.fang.com/zf/bj/JHAGT_390244756_e7efee4cc806f41fe2edf07e4f6e5c21_165946390.html,60.0
1145,通州 - 新城阳光,55.0,1室1厅,10/13,3000,http://m.fang.com/zf/bj/JHAGT_390818359_6092c8307b3d04193fb9d4bc6a50f904_165049642.html,54.0
1146,朝阳 - 金泰丽富嘉园,62.0,1室1厅,5/15,4000,http://m.fang.com/zf/bj/JHAGT_390605289_b50d887fbbaf58be86dc973930aa62a8_165861912.html,64.0
1147,丰台 - 前泥洼,60.0,1室1厅,1/6,3700,http://m.fang.com/zf/bj/JHAGT_389428658_50791fe9c72060eebf664060cc2bd879_165918005.html,61.0
1148,顺义 - 绿地启航国际(顺义),70.0,1室1厅,3/12,4200,http://m.fang.com/zf/bj/JHAGT_390703153_dc039811cf5a1ecd13ef4422fd593b1d_163401595.html,60.0
1149,朝阳 - 金隅康惠园,72.0,2室2厅,11/22,4900,http://m.fang.com/zf/bj/JHAGT_390936072_c8aaab30d8ad0006b3e0d45eb52a5d86_165928794.html,68.0
1150,通州 - 京贸国际城,68.0,1室1厅,3/30,3500,http://m.fang.com/zf/bj/JHAGT_387111741_91179c46a7a244e0c40c2e089ee860cd_165852997.html,51.0
1151,朝阳 - 双龙南里,59.0,1室1厅,3/6,4000,http://m.fang.com/zf/bj/JHAGT_384373967_dfe6407c59d03131739c17091e74dcb5_164639910.html,67.0
1152,顺义 - 三山新新家园,74.0,2室1厅,2/6,4300,http://m.fang.com/zf/bj/JHAGT_390837600_b3e00a2ebae58afaaba8bbb0d2fc04ec_164592715.html,58.0
1153,房山 - 长阳光和作用,55.0,1室1厅,11/16,2900,http://m.fang.com/zf/bj/JHAGT_390946512_b53407e10dc8c11941fa86c6abdc2550_165807146.html,52.0
1154,顺义 - 合景香悦四季,33.0,1室1厅,8/16,1800,http://m.fang.com/zf/bj/JHAGT_390919366_5c2de4a9ef27fce1c9acbad71a638154_165895889.html,54.0
1155,朝阳 - 松榆里小区,68.0,2室1厅,2/6,4280,http://m.fang.com/zf/bj/JHAGT_390758607_0600f2b657437d8322e0b495a3608218_165631644.html,62.0
1156,丰台 - 角门东里,75.0,2室1厅,2/6,4600,http://m.fang.com/zf/bj/JHAGT_388871395_7bb1accaf03421e446c007454937b103_165853341.html,61.0
1157,石景山 - 远洋山水,58.0,1室1厅,17/25,4000,http://m.fang.com/zf/bj/JHAGT_388257794_2a9e262c199d32ee8dc3563318850e96_165811658.html,68.0
1158,顺义 - 吉祥花园,75.0,2室1厅,2/11,4400,http://m.fang.com/zf/bj/JHAGT_390196726_32522e970666108c639b7b353546916f_160517917.html,58.0
1159,丰台 - 公园懿府,75.0,2室1厅,2/16,4800,http://m.fang.com/zf/bj/JHAGT_386895452_5b16ff57a48e02640d8de199aff920db_164989788.html,64.0
1160,通州 - 京贸国际城,74.0,1室1厅,31/40,4000,http://m.fang.com/zf/bj/JHAGT_388286084_db418decfbd84898ff8c7c395347644f_165852997.html,54.0
1161,通州 - 天桥湾小区,20.0,3室1厅,2/6,1200,http://m.fang.com/zf/bj/JHAGT_390705132_8eefd00a5763294969fe4fb3e515c81d_165032690.html,60.0
1162,丰台 - 公园懿府,53.0,1室1厅,8/16,3700,http://m.fang.com/zf/bj/JHAGT_387987771_04112f60ed8ed606e390abe5a7eefb38_164989788.html,69.0
1163,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390624273_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
1164,朝阳 - 绿岛苑,57.0,2室1厅,6/6,3800,http://m.fang.com/zf/bj/JHAGT_388877651_bf06494e42c8eeb9ebf4b05a7b1a18e2_165922350.html,66.0
1165,朝阳 - 金隅悦和园,68.0,1室1厅,16/27,3700,http://m.fang.com/zf/bj/JHAGT_387243118_1f48516d22e04f212d0866aea9b10cfa_165911758.html,54.0
1166,丰台 - 六里桥3号院,65.0,2室1厅,3/6,4300,http://m.fang.com/zf/bj/JHAGT_390895164_c7008de539d1a979a9cb6ab226dbb93d_164466100.html,66.0
1167,丰台 - 丽泽景园,64.0,1室1厅,10/28,4400,http://m.fang.com/zf/bj/JHAGT_390120839_2eb8151df4351eb537efead241010d7f_165614444.html,68.0
1168,朝阳 - 富东嘉园,60.0,1室1厅,2/11,4000,http://m.fang.com/zf/bj/JHAGT_389950280_2f66f5f8dfd3b6c81612b4e99ae58ea3_160397548.html,66.0
1169,朝阳 - 坝鑫家园,60.0,1室1厅,18/21,4000,http://m.fang.com/zf/bj/JHAGT_390172218_cd926871592f9e314446174d2718222c_160397548.html,66.0
1170,丰台 - 三星庄园,40.0,1室1厅,3/6,2200,http://m.fang.com/zf/bj/JHAGT_390874527_97146ebd0f01f54a825b5e39999599a8_162086987.html,55.0
1171,丰台 - 马家堡西里,70.0,2室1厅,5/6,4200,http://m.fang.com/zf/bj/JHAGT_390775075_c84084b73467d1d857c5ca866fb65e87_165060100.html,60.0
1172,西城 - 西直门北大街43号院,59.0,2室1厅,3/7,3700,http://m.fang.com/zf/bj/JHAGT_390524462_0ecfeb7cd682c18f61e0ecd34148b0a6_164796605.html,62.0
1173,顺义 - 吉祥花园,75.0,2室1厅,7/10,4500,http://m.fang.com/zf/bj/JHAGT_390948278_1ab1dadc4ff6a9cfe29dfd1905e56701_160517917.html,60.0
1174,丰台 - 丰益花园,65.0,1室1厅,12/26,4000,http://m.fang.com/zf/bj/JHAGT_389854711_81a1b7dd44dff0530e7d2dbb51e31299_165804033.html,61.0
1175,海淀 - 西山国际城,70.0,1室1厅,4/4,4500,http://m.fang.com/zf/bj/JHAGT_390904677_83840bfb135a96c4f4824e3e7d5aa33c_165272754.html,64.0
1176,石景山 - 远洋山水,67.0,2室1厅,23/26,4500,http://m.fang.com/zf/bj/JHAGT_388883240_0184089058d387240b69c84dbacf428b_160508021.html,67.0
1177,大兴 - 金融街融汇,53.0,1室1厅,6/26,3200,http://m.fang.com/zf/bj/JHAGT_389557061_5adda966a79fecad4011811b42e6fee7_165928616.html,60.0
1178,丰台 - 东大街西里,65.0,2室1厅,3/6,4300,http://m.fang.com/zf/bj/JHAGT_390200018_377587341b80d72780b78b139ee87499_164408413.html,66.0
1179,房山 - 长阳半岛,44.0,1室1厅,7/9,2300,http://m.fang.com/zf/bj/JHAGT_390944021_012b1ce961ea90088b647a71e5098c41_164634992.html,52.0
1180,房山 - 长阳半岛,42.0,1室1厅,5/9,2300,http://m.fang.com/zf/bj/JHAGT_390894809_81104fe6415f7a8a47b0a406529e3e18_164634992.html,54.0
1181,大兴 - 南海家园,50.0,1室1厅,12/18,3000,http://m.fang.com/zf/bj/JHAGT_390946366_cdfe022649250f9c5719b652d0b18816_165944518.html,60.0
1182,大兴 - 德茂小区,65.0,2室1厅,3/6,3500,http://m.fang.com/zf/bj/JHAGT_390882233_0e566556e904eac6b793330a5dc6b32b_165806650.html,53.0
1183,丰台 - 泥洼路5号院,55.0,1室1厅,3/6,3500,http://m.fang.com/zf/bj/JHAGT_390186361_21ebab472a2e5a2a4da50e005e2ba05f_164604039.html,63.0
1184,丰台 - 顶秀金颐家园,68.0,1室1厅,10/21,4500,http://m.fang.com/zf/bj/JHAGT_390326493_08fee598e6c659d0f3a0e1e3043226a1_165051363.html,66.0
1185,朝阳 - 国美第一城,43.0,3室2厅,7/31,2900,http://m.fang.com/zf/bj/JHAGT_390907820_1f9aaf78ab23721cb49c7b0cb17e2bc1_165264306.html,67.0
1186,昌平 - 龙跃苑东五区,28.0,3室2厅,2/6,1900,http://m.fang.com/zf/bj/JHAGT_390915187_8cd3cdcbbc4bff7aafd1691656b51696_160080648.html,67.0
1187,朝阳 - 人民日报社家属区,72.0,2室1厅,2/16,4800,http://m.fang.com/zf/bj/JHAGT_390949240_1071fd5c815fc3f99d7c2eb36582cdf5_165232987.html,66.0
1188,顺义 - 马可汇,61.0,1室1厅,5/12,3500,http://m.fang.com/zf/bj/JHAGT_389303025_d9ed7ddb97f167b8e94e9b39d35fa027_165930730.html,57.0
